Date,Open,High,Low,Close,Adj Close,Volume,7. dividend amount,8. split coefficient,Ticker
2001-12-07,116.900002,117.089996,115.699997,116.559998,75.2740406631119,18857800,0.0000,1.0,SPY
2001-12-10,115.849998,116.389999,114.349998,114.379997,73.866203611505,13862700,0.0000,1.0,SPY
2001-12-11,114.900002,115.720001,113.900002,114.150002,73.7176736417095,20833300,0.0000,1.0,SPY
2001-12-12,114.550003,114.779999,113.110001,114.279999,73.8016252514554,16171500,0.0000,1.0,SPY
2001-12-13,113.449997,113.699997,112.040001,112.059998,72.3679563391914,19026700,0.0000,1.0,SPY
2001-12-14,112.330002,113.489998,112.0,113.129997,73.0589579659716,16721900,0.0000,1.0,SPY
2001-12-17,112.989998,114.360001,112.900002,114.300003,73.81454376497,13925900,0.0000,1.0,SPY
2001-12-18,114.629997,115.150002,114.339996,114.980003,74.2536853961402,13663700,0.0000,1.0,SPY
2001-12-19,114.089996,115.919998,114.0,115.790001,74.7767792828528,20143400,0.0000,1.0,SPY
2001-12-20,115.5,115.800003,114.550003,114.650002,74.0405718999228,14867900,0.0000,1.0,SPY
2001-12-21,115.029999,115.07,114.199997,114.949997,74.4879571236252,14037700,0.3928,1.0,SPY
2001-12-24,114.830002,115.040001,114.610001,114.730003,74.3454003244332,5728800,0.0000,1.0,SPY
2001-12-26,114.650002,116.209999,114.650002,115.360001,74.7536409963488,10304800,0.0000,1.0,SPY
2001-12-27,115.300003,116.080002,115.25,116.059998,75.2072412389191,9407300,0.0000,1.0,SPY
2001-12-28,116.290001,116.75,115.919998,116.0,75.1683623475043,10593800,0.0000,1.0,SPY
2001-12-31,116.150002,116.389999,114.230003,114.300003,74.0667589812485,14619500,0.0000,1.0,SPY
2002-01-02,115.110001,115.75,113.809998,115.529999,74.863800231369,18651900,0.0000,1.0,SPY
2002-01-03,115.650002,116.949997,115.540001,116.839996,75.7126823793875,15743000,0.0000,1.0,SPY
2002-01-04,117.169998,117.980003,116.550003,117.620003,76.218129351884,20140700,0.0000,1.0,SPY
2002-01-07,117.699997,117.989998,116.559998,116.790001,75.6802854632188,13106500,0.0000,1.0,SPY
2002-01-08,116.790001,117.059998,115.970001,116.519997,75.5053220278113,12683700,0.0000,1.0,SPY
2002-01-09,116.68,117.779999,115.339996,115.57,74.8897210043196,16610300,0.0000,1.0,SPY
2002-01-10,115.690002,116.349998,115.300003,116.080002,75.2202038934053,12823400,0.0000,1.0,SPY
2002-01-11,116.209999,116.279999,114.699997,114.940002,74.481480332404,13708400,0.0000,1.0,SPY
2002-01-14,114.650002,114.839996,113.959999,114.220001,74.0149174353474,12301100,0.0000,1.0,SPY
2002-01-15,114.550003,115.389999,113.900002,115.150002,74.6175609883779,20219900,0.0000,1.0,SPY
2002-01-16,114.300003,114.400002,112.690002,112.82,73.1077124141847,17067000,0.0000,1.0,SPY
2002-01-17,113.760002,114.239998,113.400002,113.669998,73.6585137733111,17283400,0.0000,1.0,SPY
2002-01-18,113.0,113.849998,112.669998,113.150002,73.3215547410072,17028000,0.0000,1.0,SPY
2002-01-22,113.75,113.93,112.019997,112.370003,72.8161129525357,11689300,0.0000,1.0,SPY
2002-01-23,112.629997,113.550003,112.019997,113.230003,73.3733956389051,12438900,0.0000,1.0,SPY
2002-01-24,113.639999,114.25,113.32,113.580002,73.6001960841919,12142800,0.0000,1.0,SPY
2002-01-25,113.120003,114.18,113.040001,113.550003,73.5807566384845,12810700,0.0000,1.0,SPY
2002-01-28,113.900002,114.190002,112.919998,113.860001,73.7816363108207,10589200,0.0000,1.0,SPY
2002-01-29,113.849998,114.129997,110.050003,110.279999,71.4617838320208,27720800,0.0000,1.0,SPY
2002-01-30,110.389999,113.389999,108.400002,111.870003,72.492111390693,34711800,0.0000,1.0,SPY
2002-01-31,112.150002,113.300003,111.620003,113.18,73.3409935387115,19909200,0.0000,1.0,SPY
2002-02-01,113.089996,113.300003,112.169998,112.650002,72.9975531791645,15838500,0.0000,1.0,SPY
2002-02-04,112.230003,112.230003,109.440002,109.849998,71.1831418408329,24243400,0.0000,1.0,SPY
2002-02-05,109.400002,110.489998,108.529999,109.169998,70.7424997167269,33614000,0.0000,1.0,SPY
2002-02-06,109.650002,109.739998,108.059998,108.699997,70.4379376005916,29486000,0.0000,1.0,SPY
2002-02-07,108.720001,109.860001,108.0,108.019997,69.9972954764855,23445400,0.0000,1.0,SPY
2002-02-08,108.629997,110.75,108.300003,110.089996,71.3386612945112,19277800,0.0000,1.0,SPY
2002-02-11,110.050003,111.639999,109.82,111.440002,72.2134693995052,18792400,0.0000,1.0,SPY
2002-02-12,110.959999,111.709999,110.029999,111.089996,71.9866644181966,13942500,0.0000,1.0,SPY
2002-02-13,111.480003,112.540001,111.349998,112.269997,72.7513087521484,16781100,0.0000,1.0,SPY
2002-02-14,112.510002,112.970001,111.589996,112.059998,72.6152287441776,20453800,0.0000,1.0,SPY
2002-02-15,112.150002,112.239998,110.709999,110.889999,71.8570657374688,18366800,0.0000,1.0,SPY
2002-02-19,110.150002,110.290001,108.610001,108.760002,70.4768210280284,15988100,0.0000,1.0,SPY
2002-02-20,109.050003,110.589996,107.82,110.589996,71.6626628563539,29242800,0.0000,1.0,SPY
2002-02-21,109.93,110.629997,108.260002,108.300003,70.1787402391362,26288600,0.0000,1.0,SPY
2002-02-22,108.349998,109.940002,107.870003,109.639999,71.0470618328621,26572900,0.0000,1.0,SPY
2002-02-25,109.739998,111.809998,109.699997,111.449997,72.2199461907264,17458700,0.0000,1.0,SPY
2002-02-26,111.599998,112.040001,110.57,111.220001,72.0709080642913,22346500,0.0000,1.0,SPY
2002-02-27,111.959999,112.860001,110.650002,111.650002,72.3495500554791,28597900,0.0000,1.0,SPY
2002-02-28,111.830002,112.75,111.029999,111.150002,72.0255484936364,23755400,0.0000,1.0,SPY
2002-03-01,111.720001,113.849998,111.510002,113.739998,73.7038739919691,26273600,0.0000,1.0,SPY
2002-03-04,113.900002,115.989998,113.650002,115.75,75.0063615665829,27184600,0.0000,1.0,SPY
2002-03-05,115.330002,116.400002,114.970001,115.379997,74.76659846681,22718900,0.0000,1.0,SPY
2002-03-06,115.099998,117.150002,115.07,116.75,75.6543646902683,20143200,0.0000,1.0,SPY
2002-03-07,117.360001,117.5,115.57,116.5,75.492363909347,19330800,0.0000,1.0,SPY
2002-03-08,117.379997,117.900002,116.480003,116.989998,75.8098841439465,19930100,0.0000,1.0,SPY
2002-03-11,116.889999,117.900002,116.43,117.239998,75.9718849248679,15621800,0.0000,1.0,SPY
2002-03-12,116.099998,117.25,115.940002,117.169998,75.9265247062099,17153600,0.0000,1.0,SPY
2002-03-13,116.629997,116.75,115.639999,116.040001,75.1942831204548,17175300,0.0000,1.0,SPY
2002-03-14,116.040001,116.43,115.629997,115.879997,75.0906000286526,11168100,0.0000,1.0,SPY
2002-03-15,115.970001,116.949997,115.900002,116.650002,75.8040417477834,21220100,0.3310,1.0,SPY
2002-03-18,117.099998,117.559998,116.099998,116.669998,75.8170359834697,17548900,0.0000,1.0,SPY
2002-03-19,117.300003,117.739998,116.82,117.449997,76.3239119007048,17912000,0.0000,1.0,SPY
2002-03-20,116.5,116.580002,115.190002,115.239998,74.887762277162,17114500,0.0000,1.0,SPY
2002-03-21,115.300003,115.900002,114.120003,115.290001,74.9202563143204,25846800,0.0000,1.0,SPY
2002-03-22,115.5,115.940002,114.699997,115.040001,74.7577958761548,15235400,0.0000,1.0,SPY
2002-03-25,115.089996,115.360001,113.300003,113.610001,73.8285221698471,17499600,0.0000,1.0,SPY
2002-03-26,113.519997,115.019997,113.470001,114.269997,74.2574151272375,19947600,0.0000,1.0,SPY
2002-03-27,114.029999,115.010002,113.760002,114.57,74.4523696025615,19020300,0.0000,1.0,SPY
2002-03-28,114.970001,115.769997,114.5,114.519997,74.4198755654032,17532900,0.0000,1.0,SPY
2002-04-01,114.230003,115.099998,113.5,114.57,74.4523696025615,17711000,0.0000,1.0,SPY
2002-04-02,113.980003,114.949997,113.769997,113.940002,74.0429705980676,15669500,0.0000,1.0,SPY
2002-04-03,114.010002,114.209999,112.160004,113.139999,73.5230952464122,25658500,0.0000,1.0,SPY
2002-04-04,112.599998,113.400002,112.230003,112.669998,73.217668972819,23549000,0.0000,1.0,SPY
2002-04-05,113.190002,113.629997,112.18,112.690002,73.2306684072392,19404900,0.0000,1.0,SPY
2002-04-08,111.32,113.029999,111.230003,112.93,73.3866291281948,16470100,0.0000,1.0,SPY
2002-04-09,113.18,113.18,111.93,112.139999,72.8732534937495,15122700,0.0000,1.0,SPY
2002-04-10,112.099998,113.540001,112.089996,113.410004,73.6985557688399,17199300,0.0000,1.0,SPY
2002-04-11,112.889999,113.050003,110.5,110.589996,71.8659968275971,25453700,0.0000,1.0,SPY
2002-04-12,111.019997,111.650002,110.040001,111.419998,72.4053667819907,14950600,0.0000,1.0,SPY
2002-04-15,111.620003,111.860001,110.199997,110.57,71.8530025919109,17394900,0.0000,1.0,SPY
2002-04-16,111.699997,113.32,111.669998,113.199997,73.5620844518884,15040900,0.0000,1.0,SPY
2002-04-17,113.389999,113.669998,112.599998,112.959999,73.4061237309329,12920100,0.0000,1.0,SPY
2002-04-18,112.900002,113.459999,111.150002,112.470001,73.0877025718117,25204800,0.0000,1.0,SPY
2002-04-19,113.199997,113.239998,112.559998,112.879997,73.3541350910364,10499200,0.0000,1.0,SPY
2002-04-22,112.379997,112.43,110.839996,111.0,72.1324345455558,13922900,0.0000,1.0,SPY
2002-04-23,111.089996,111.480003,110.169998,110.519997,71.8205085547525,16967000,0.0000,1.0,SPY
2002-04-24,110.559998,111.809998,109.400002,109.410004,71.0991887581892,18902700,0.0000,1.0,SPY
2002-04-25,109.209999,109.739998,108.720001,109.470001,71.1381773138237,25451500,0.0000,1.0,SPY
2002-04-26,109.790001,110.010002,107.290001,107.389999,69.7865051686019,19769800,0.0000,1.0,SPY
2002-04-29,107.93,108.260002,106.629997,106.860001,69.4420903393741,17724400,0.0000,1.0,SPY
2002-04-30,107.019997,108.639999,106.639999,107.860001,70.0919320920368,19473500,0.0000,1.0,SPY
2002-05-01,107.970001,109.25,106.800003,109.18,70.9497225557098,24575600,0.0000,1.0,SPY
2002-05-02,109.099998,109.910004,107.779999,108.760002,70.676790319275,15666800,0.0000,1.0,SPY
2002-05-03,108.599998,108.760002,107.199997,107.580002,69.909977051133,18185500,0.0000,1.0,SPY
2002-05-06,107.639999,107.989998,105.309998,105.470001,68.5388103031731,23630400,0.0000,1.0,SPY
2002-05-07,106.099998,106.32,104.900002,105.099998,68.2983669051626,21910000,0.0000,1.0,SPY
2002-05-08,107.050003,109.360001,106.790001,109.010002,70.8392507574406,27917400,0.0000,1.0,SPY
2002-05-09,108.650002,109.099998,107.580002,107.75,70.0204488494022,18085600,0.0000,1.0,SPY
2002-05-10,107.970001,108.050003,105.599998,105.720001,68.7012707413387,18958900,0.0000,1.0,SPY
2002-05-13,106.220001,107.949997,105.790001,107.870003,70.0984318092469,14677700,0.0000,1.0,SPY
2002-05-14,109.620003,110.370003,109.0,110.220001,71.6255586283207,34201200,0.0000,1.0,SPY
2002-05-15,109.5,110.910004,109.290001,109.790001,71.3461266746758,29535300,0.0000,1.0,SPY
2002-05-16,109.699997,110.480003,109.330002,110.360001,71.7165364736935,28092000,0.0000,1.0,SPY
2002-05-17,110.660004,111.25,110.099998,110.900002,72.0674516699731,27823700,0.0000,1.0,SPY
2002-05-20,110.639999,110.690002,109.489998,109.699997,71.2876383175691,13833800,0.0000,1.0,SPY
2002-05-21,110.110001,110.480003,108.32,108.699997,70.6377965649065,16877200,0.0000,1.0,SPY
2002-05-22,108.220001,109.120003,108.0,108.940002,70.7937618347542,15844200,0.0000,1.0,SPY
2002-05-23,109.260002,110.360001,108.480003,110.099998,71.5475756684759,13879800,0.0000,1.0,SPY
2002-05-24,109.980003,110.199997,108.610001,108.690002,70.6313013965886,11877000,0.0000,1.0,SPY
2002-05-28,109.050003,109.129997,107.449997,108.099998,70.2478921631506,24236900,0.0000,1.0,SPY
2002-05-29,107.620003,108.019997,107.129997,107.300003,69.7280220102292,14773300,0.0000,1.0,SPY
2002-05-30,106.550003,107.510002,105.900002,107.0,69.5330675349052,18217900,0.0000,1.0,SPY
2002-05-31,107.400002,108.559998,106.849998,107.220001,69.6760333703327,19826300,0.0000,1.0,SPY
2002-06-03,107.089996,107.599998,104.129997,104.370003,67.8239856749276,26056300,0.0000,1.0,SPY
2002-06-04,104.150002,105.199997,103.550003,104.629997,67.9929406315694,25856200,0.0000,1.0,SPY
2002-06-05,104.949997,105.669998,104.349998,105.610001,68.6297881485458,19695900,0.0000,1.0,SPY
2002-06-06,105.540001,105.599998,103.150002,103.459999,67.2326270806376,22998500,0.0000,1.0,SPY
2002-06-07,101.779999,103.919998,101.720001,103.339996,67.1546441207928,24011600,0.0000,1.0,SPY
2002-06-10,103.239998,104.459999,103.019997,103.739998,67.4145821215414,18759900,0.0000,1.0,SPY
2002-06-11,104.129997,104.540001,101.730003,101.959999,66.2578644516436,19990700,0.0000,1.0,SPY
2002-06-12,101.709999,102.809998,100.779999,102.580002,66.6607682878197,31266000,0.0000,1.0,SPY
2002-06-13,102.129997,103.0,101.339996,101.550003,65.9914319324189,21043900,0.0000,1.0,SPY
2002-06-14,100.309998,101.559998,98.5,101.400002,65.8939550196778,39267500,0.0000,1.0,SPY
2002-06-17,101.919998,104.339996,101.849998,104.120003,67.661525236762,17647200,0.0000,1.0,SPY
2002-06-18,103.739998,105.029999,103.629997,104.970001,68.2138894268417,21628500,0.0000,1.0,SPY
2002-06-19,103.5,104.43,102.239998,102.519997,66.6217745334512,21540700,0.0000,1.0,SPY
2002-06-20,102.260002,103.050003,100.959999,101.209999,65.7704831371466,25691000,0.0000,1.0,SPY
2002-06-21,100.470001,100.93,98.68,99.279999,64.7459231346461,31190700,0.3534,1.0,SPY
2002-06-24,98.610001,100.690002,97.25,99.800003,65.0850462143482,37169700,0.0000,1.0,SPY
2002-06-25,100.300003,100.889999,97.540001,97.559998,63.6242163089085,33355000,0.0000,1.0,SPY
2002-06-26,95.199997,98.150002,95.190002,97.720001,63.7285630257061,37913600,0.0000,1.0,SPY
2002-06-27,98.5,99.489998,96.57,99.43,64.8437469996133,31616400,0.0000,1.0,SPY
2002-06-28,99.239998,100.5,98.879997,98.959999,64.5372336139795,28184200,0.0000,1.0,SPY
2002-07-01,99.18,99.800003,96.889999,97.029999,63.2785749424593,20270200,0.0000,1.0,SPY
2002-07-02,96.860001,97.199997,94.769997,94.970001,61.9351374574778,34213900,0.0000,1.0,SPY
2002-07-03,94.620003,95.839996,93.720001,95.510002,62.2873016757574,30565800,0.0000,1.0,SPY
2002-07-05,96.779999,99.529999,96.660004,99.309998,64.7654871250538,19013500,0.0000,1.0,SPY
2002-07-08,98.980003,99.699997,97.559998,98.07,63.9568165367804,19118600,0.0000,1.0,SPY
2002-07-09,97.730003,98.339996,95.010002,95.599998,62.3459929948258,28620400,0.0000,1.0,SPY
2002-07-10,96.0,96.07,92.040001,92.120003,60.0764977183507,50522500,0.0000,1.0,SPY
2002-07-11,91.760002,93.349998,90.32,92.870003,60.565613782413,59476500,0.0000,1.0,SPY
2002-07-12,93.330002,93.889999,91.519997,91.849998,59.9004126745146,39018600,0.0000,1.0,SPY
2002-07-15,91.639999,92.400002,87.889999,92.339996,60.2199671987257,77317200,0.0000,1.0,SPY
2002-07-16,91.120003,92.379997,89.870003,90.559998,59.0591330443275,53282400,0.0000,1.0,SPY
2002-07-17,92.459999,93.300003,89.75,90.739998,59.1765208997024,48880600,0.0000,1.0,SPY
2002-07-18,90.699997,91.099998,87.75,87.800003,57.2591891893522,32656700,0.0000,1.0,SPY
2002-07-19,86.760002,87.550003,84.300003,84.709999,55.2440283967967,77572600,0.0000,1.0,SPY
2002-07-22,84.099998,85.910004,81.449997,82.199997,53.6071186647588,78134000,0.0000,1.0,SPY
2002-07-23,82.550003,83.239998,79.75,79.949997,52.139770472572,74484100,0.0000,1.0,SPY
2002-07-24,78.129997,85.120003,77.68,84.720001,55.250551248627,107022800,0.0000,1.0,SPY
2002-07-25,84.269997,85.849998,81.599998,84.0,54.7809991749725,87176600,0.0000,1.0,SPY
2002-07-26,84.650002,85.93,83.800003,85.599998,55.8244454739958,41206800,0.0000,1.0,SPY
2002-07-29,87.5,90.339996,87.300003,89.769997,58.5439301380272,53492900,0.0000,1.0,SPY
2002-07-30,89.32,91.400002,88.720001,90.940002,59.306954458738,47532200,0.0000,1.0,SPY
2002-07-31,90.489998,91.550003,89.25,91.160004,59.4504298085058,44669900,0.0000,1.0,SPY
2002-08-01,90.879997,91.349998,88.330002,88.779999,57.8982982377745,66571900,0.0000,1.0,SPY
2002-08-02,88.5,88.910004,85.620003,86.790001,56.6005115854388,51772900,0.0000,1.0,SPY
2002-08-05,86.489998,86.93,83.550003,83.769997,54.6310016255291,47191300,0.0000,1.0,SPY
2002-08-06,85.230003,87.900002,85.110001,86.589996,56.4700773742485,64730000,0.0000,1.0,SPY
2002-08-07,87.870003,88.5,85.769997,88.099998,57.4548323542033,43289400,0.0000,1.0,SPY
2002-08-08,88.419998,91.099998,87.800003,90.949997,59.3134727454851,48339800,0.0000,1.0,SPY
2002-08-09,90.099998,91.940002,89.349998,91.290001,59.5352079698123,41879200,0.0000,1.0,SPY
2002-08-12,89.989998,91.269997,89.550003,90.620003,59.0982655902262,25841700,0.0000,1.0,SPY
2002-08-13,90.150002,91.660004,88.650002,88.970001,58.0222089449798,49690500,0.0000,1.0,SPY
2002-08-14,89.019997,92.629997,88.019997,92.220001,60.1417118892495,57423600,0.0000,1.0,SPY
2002-08-15,92.839996,93.989998,92.199997,93.5,60.976469319761,45551500,0.0000,1.0,SPY
2002-08-16,92.82,94.080002,92.0,93.220001,60.7938666413325,36517300,0.0000,1.0,SPY
2002-08-19,93.459999,95.75,93.099998,95.400002,62.2155646530283,33669900,0.0000,1.0,SPY
2002-08-20,94.82,95.400002,93.620003,94.389999,61.5568863969602,30508300,0.0000,1.0,SPY
2002-08-21,95.059998,95.779999,93.57,95.75,62.4438175119478,39628900,0.0000,1.0,SPY
2002-08-22,95.489998,97.150002,95.07,96.68,63.050321431385,38399800,0.0000,1.0,SPY
2002-08-23,96.010002,96.150002,94.150002,94.599998,61.6938382427428,33716400,0.0000,1.0,SPY
2002-08-26,94.910004,95.639999,93.5,95.260002,62.1242629877366,33830100,0.0000,1.0,SPY
2002-08-27,95.699997,96.25,93.5,94.160004,61.4068940647548,35335700,0.0000,1.0,SPY
2002-08-28,93.279999,93.489998,91.800003,92.099998,60.0634513625353,38970600,0.0000,1.0,SPY
2002-08-29,91.269997,93.050003,90.809998,92.139999,60.0895382047734,42965700,0.0000,1.0,SPY
2002-08-30,91.68,93.389999,91.400002,91.779999,59.8547624940235,30366700,0.0000,1.0,SPY
2002-09-03,90.730003,91.0,88.150002,88.279999,57.572220861733,76586400,0.0000,1.0,SPY
2002-09-04,88.610001,90.25,88.059998,89.540001,58.3939371536671,51099500,0.0000,1.0,SPY
2002-09-05,88.489998,89.43,87.5,88.779999,57.8982982377745,67250900,0.0000,1.0,SPY
2002-09-06,89.75,90.57,89.339996,90.0,58.6939276874705,38622200,0.0000,1.0,SPY
2002-09-09,89.099998,91.349998,88.800003,90.660004,59.1243524324643,33998400,0.0000,1.0,SPY
2002-09-10,91.139999,91.779999,90.559998,91.699997,59.8025888095474,41416600,0.0000,1.0,SPY
2002-09-11,92.470001,93.330002,91.099998,91.129997,59.4308606008601,27711200,0.0000,1.0,SPY
2002-09-12,90.75,90.839996,88.989998,89.449997,58.3352406173606,43601700,0.0000,1.0,SPY
2002-09-13,88.690002,89.900002,88.25,89.669998,58.4787153149736,41131000,0.0000,1.0,SPY
2002-09-16,89.309998,89.889999,88.459999,89.889999,58.6221900125866,28167600,0.0000,1.0,SPY
2002-09-17,90.889999,91.190002,87.75,87.830002,57.2787531797599,47609700,0.0000,1.0,SPY
2002-09-18,87.010002,88.5,86.279999,86.949997,56.7048537371531,54719400,0.0000,1.0,SPY
2002-09-19,85.989998,86.800003,84.699997,84.699997,55.2375055449663,48510500,0.0000,1.0,SPY
2002-09-20,84.919998,85.199997,84.050003,84.349998,55.2558317456546,46325600,0.3781,1.0,SPY
2002-09-23,83.650002,84.059998,82.690002,83.660004,54.8038318253996,46893800,0.0000,1.0,SPY
2002-09-24,82.440002,83.650002,81.849998,82.309998,53.9194725348205,69507000,0.0000,1.0,SPY
2002-09-25,83.370003,84.769997,82.040001,84.349998,55.2558317456546,59294400,0.0000,1.0,SPY
2002-09-26,85.019997,85.970001,84.449997,85.730003,56.1598427224914,53638000,0.0000,1.0,SPY
2002-09-27,85.0,85.629997,82.75,82.75,54.2077081845683,64648300,0.0000,1.0,SPY
2002-09-30,82.0,82.800003,80.900002,81.790001,53.5788339169009,73096400,0.0000,1.0,SPY
2002-10-01,82.43,85.769997,81.470001,85.720001,56.1532906318901,67198100,0.0000,1.0,SPY
2002-10-02,84.690002,85.529999,82.599998,83.150002,54.469740712535,56749100,0.0000,1.0,SPY
2002-10-03,83.139999,84.599998,81.949997,82.309998,53.9194725348205,55547000,0.0000,1.0,SPY
2002-10-04,82.800003,82.919998,79.580002,80.800003,52.9303079629757,68483700,0.0000,1.0,SPY
2002-10-07,80.059998,81.199997,78.550003,79.129997,51.8363236981482,53188000,0.0000,1.0,SPY
2002-10-08,79.809998,81.309998,78.199997,80.370003,52.6486244038293,79531000,0.0000,1.0,SPY
2002-10-09,79.089996,79.699997,77.779999,78.099998,51.161593967364,79956400,0.0000,1.0,SPY
2002-10-10,77.940002,81.07,77.07,80.629997,52.818940764938,76749000,0.0000,1.0,SPY
2002-10-11,82.099998,84.730003,81.82,84.160004,55.1313708476628,82308300,0.0000,1.0,SPY
2002-10-14,83.199997,84.849998,83.040001,84.629997,55.439252943044,40631900,0.0000,1.0,SPY
2002-10-15,86.989998,88.720001,86.849998,88.699997,58.1054205842669,82320300,0.0000,1.0,SPY
2002-10-16,87.410004,87.800003,85.919998,86.550003,56.6970067190031,62977800,0.0000,1.0,SPY
2002-10-17,88.870003,89.300003,87.849998,88.269997,57.8237370251205,68534100,0.0000,1.0,SPY
2002-10-18,87.650002,89.110001,86.93,88.639999,58.0661172117514,47448700,0.0000,1.0,SPY
2002-10-21,88.120003,90.5,87.57,90.169998,59.0683859647989,45859100,0.0000,1.0,SPY
2002-10-22,89.050003,90.010002,88.519997,89.519997,58.6425845807786,40966800,0.0000,1.0,SPY
2002-10-23,88.769997,90.269997,87.68,90.199997,59.0880376510566,54905800,0.0000,1.0,SPY
2002-10-24,90.75,90.900002,88.099998,88.360001,57.88269666944,54987400,0.0000,1.0,SPY
2002-10-25,88.209999,90.389999,87.940002,90.199997,59.0880376510566,43672100,0.0000,1.0,SPY
2002-10-28,91.150002,91.290001,88.849998,89.610001,58.7015442250982,39416100,0.0000,1.0,SPY
2002-10-29,89.080002,89.489998,87.0,88.57,58.0202624037126,59508200,0.0000,1.0,SPY
2002-10-30,88.68,89.959999,88.230003,89.43,58.5836295220054,41688600,0.0000,1.0,SPY
2002-10-31,89.660004,90.300003,88.190002,88.519997,57.9875065362521,41620600,0.0000,1.0,SPY
2002-11-01,88.349998,90.82,88.050003,90.269997,59.1338931141735,51878900,0.0000,1.0,SPY
2002-11-04,91.800003,92.940002,90.900002,91.129997,59.6972602324663,49080600,0.0000,1.0,SPY
2002-11-05,90.839996,92.07,90.839996,91.849998,60.1689170796034,37270800,0.0000,1.0,SPY
2002-11-06,92.480003,93.07,90.790001,93.040001,60.9484619178241,65013100,0.0000,1.0,SPY
2002-11-07,92.019997,92.220001,90.220001,90.760002,59.4548846313817,51572000,0.0000,1.0,SPY
2002-11-08,90.529999,91.57,89.519997,89.650002,58.7277480019573,37905400,0.0000,1.0,SPY
2002-11-11,89.510002,89.559998,87.800003,88.260002,57.8171895200654,33505100,0.0000,1.0,SPY
2002-11-12,88.660004,89.93,88.370003,88.959999,58.2757421859998,37724500,0.0000,1.0,SPY
2002-11-13,88.32,89.739998,87.449997,89.050003,58.3347018303194,63891500,0.0000,1.0,SPY
2002-11-14,90.07,91.0,89.75,90.730003,59.4352329451239,31896800,0.0000,1.0,SPY
2002-11-15,90.0,91.550003,89.949997,91.400002,59.8741345798787,39152100,0.0000,1.0,SPY
2002-11-18,92.150002,92.150002,90.349998,90.480003,59.2714634339923,28934800,0.0000,1.0,SPY
2002-11-19,90.019997,91.099998,89.760002,90.360001,59.192852758493,32806600,0.0000,1.0,SPY
2002-11-20,89.980003,92.419998,89.949997,92.370003,60.5095609381474,36688400,0.0000,1.0,SPY
2002-11-21,92.599998,94.190002,92.43,94.089996,61.6362905891867,55128200,0.0000,1.0,SPY
2002-11-22,93.480003,94.269997,93.269997,93.419998,61.19738960951,32513800,0.0000,1.0,SPY
2002-11-25,93.43,94.260002,92.769997,93.480003,61.2366975675718,33846400,0.0000,1.0,SPY
2002-11-26,93.07,93.449997,91.620003,91.699997,60.0706547178464,42284700,0.0000,1.0,SPY
2002-11-27,92.519997,94.650002,92.43,94.279999,61.7607573828809,37764000,0.0000,1.0,SPY
2002-11-29,94.800003,94.949997,93.769997,93.980003,61.5642365898351,19385700,0.0000,1.0,SPY
2002-12-02,95.470001,96.050003,93.220001,94.129997,61.6624943660458,49911900,0.0000,1.0,SPY
2002-12-03,93.25,93.400002,92.349998,92.870003,60.8370999604107,34407700,0.0000,1.0,SPY
2002-12-04,91.769997,93.139999,91.43,92.449997,60.5619632512413,64040800,0.0000,1.0,SPY
2002-12-05,92.730003,92.800003,91.099998,91.43,59.8937856110584,36724900,0.0000,1.0,SPY
2002-12-06,90.120003,92.169998,89.980003,92.029999,60.2868317826962,49824100,0.0000,1.0,SPY
2002-12-09,91.07,91.459999,89.480003,89.5,58.6294849851222,36789600,0.0000,1.0,SPY
2002-12-10,90.019997,91.099998,89.760002,90.699997,59.4155766733199,33319900,0.0000,1.0,SPY
2002-12-11,90.419998,91.620003,90.160004,90.779999,59.4679842270381,39201000,0.0000,1.0,SPY
2002-12-12,91.199997,91.489998,90.199997,90.769997,59.4614321364367,34465600,0.0000,1.0,SPY
2002-12-13,89.910004,90.480003,89.269997,89.339996,58.5246698776858,36862200,0.0000,1.0,SPY
2002-12-16,89.82,91.790001,89.660004,91.650002,60.0379040910103,37098400,0.0000,1.0,SPY
2002-12-17,91.370003,91.739998,90.739998,90.849998,59.5138390350769,32353900,0.0000,1.0,SPY
2002-12-18,90.32,90.400002,89.330002,89.800003,58.8260103637143,35612600,0.0000,1.0,SPY
2002-12-19,89.349998,90.699997,88.599998,89.160004,58.4067610702954,39264200,0.0000,1.0,SPY
2002-12-20,89.199997,90.019997,89.099998,89.989998,59.2359811317105,31176900,0.4358,1.0,SPY
2002-12-23,89.589996,90.470001,89.309998,90.019997,59.2557279951116,22599300,0.0000,1.0,SPY
2002-12-24,89.589996,89.860001,89.25,89.349998,58.8147006698053,10937000,0.0000,1.0,SPY
2002-12-26,89.699997,90.610001,88.839996,89.389999,58.8410313569251,17485600,0.0000,1.0,SPY
2002-12-27,88.959999,89.290001,87.379997,87.379997,57.5179460897524,22205700,0.0000,1.0,SPY
2002-12-30,87.790001,88.470001,87.220001,88.110001,57.998471749616,29968000,0.0000,1.0,SPY
2002-12-31,87.989998,88.43,87.110001,88.230003,58.0774631527246,34036600,0.0000,1.0,SPY
2003-01-02,88.849998,91.300003,88.540001,91.07,59.9468932276771,44516300,0.0000,1.0,SPY
2003-01-03,90.910004,91.379997,90.5,91.349998,60.1312021132592,32222600,0.0000,1.0,SPY
2003-01-06,91.239998,93.489998,91.169998,92.959999,61.1909864334904,40984500,0.0000,1.0,SPY
